"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABHD17AP6",2.24837058046725,-0.756190202336737,1.72810089547281,-0.437584520856256,0.661687494131163,NA
"CCDC144NL-AS1",29.4799783793902,-0.00468924591724415,0.512418458271546,-0.00915120414097023,0.992698497413466,NA
"TMEM11-DT",25.3574523145272,-1.21788836931379,0.579442751702438,-2.10182691169327,0.0355684408091432,NA
"ENSG00000289453",3.8298443346636,-0.00250255249616829,1.37852311211594,-0.00181538668026178,0.998551531791534,NA
"ENSG00000287671",31.5825814796859,-0.644603178898135,0.50411107140431,-1.27869276328817,0.201005269065555,NA
"ENSG00000265043",2.25303074761454,0.39236927335087,1.82503198954648,0.214993093599621,0.829772703172721,NA
"RPL21P120",2.9512734592062,1.38387852259691,1.59337839461765,0.868518443121601,0.385110580271049,NA
"KCNJ18",4.66886548410417,-0.7617441639028,1.59068323035755,-0.478878603461217,0.632024993402135,NA
"UBBP4",35.626363290009,-0.014892855024505,0.457627408768307,-0.032543625532808,0.974038526294675,NA
"TUFMP1",20.8104408869943,-0.642823898754444,0.597285372613095,-1.07624249350377,0.281818819862802,NA
"ENSG00000266313",14.3640163503344,-0.584338325007848,0.758228402305459,-0.770662670022801,0.440906904078864,NA
"SYPL1P2",5.3812613136438,0.466284760997537,1.21852366019475,0.382663690685344,0.701969139590961,NA
"LGALS9",37.3087002096254,-1.58339241414863,0.579939072991811,-2.73027372682473,0.00632817579065381,NA
"NOS2",12.4532481107738,0.780987650302012,0.890837946049819,0.876688800432325,0.38065569153369,NA
"ENSG00000287721",6.41783123008382,-0.405420034322438,1.15365886270169,-0.351421072060252,0.725272476039988,NA
"PYY2",10.2112641169396,0.0665154511961331,1.0363762021856,0.064180797528793,0.948826267219263,NA
"ERVE-1",4.49646108235717,2.5461859057608,1.43320816786493,1.7765639094521,0.0756400180811987,NA
"ENSG00000266830",5.13884071203033,0.0568149770185179,1.51380215931658,0.037531309272387,0.970061376536514,NA
"ENSG00000260777",12.5933861251668,0.470109718566701,0.939242036719218,0.500520313388867,0.616708756514449,NA
"ENSG00000266306",6.4886452836008,-0.559103881892225,1.13155317772925,-0.494103054895049,0.62123340051826,NA
"ENSG00000264029",1.97942232825237,2.11637092666129,2.33422721215604,0.906668774847534,0.364581980503975,NA
"KRT18P55",4.77059229625583,-0.52728775225305,1.35227356668494,-0.389926835252487,0.696590649765189,NA
"SARM1",29.6723681993273,-0.598584286831031,0.521492363547122,-1.14782943849751,0.25103898194415,NA
"ENSG00000279532",1.65458660938414,-0.657873008507661,2.07858523747163,-0.316500375663156,0.751622740076453,NA
"SPAG5-AS1",30.472997068691,-0.700660314202203,0.615836239708764,-1.13773803654938,0.255229885595297,NA
"ENSG00000265205",3.10249090071347,-0.287844818080542,1.97458370072274,-0.145774938775796,0.884099060496051,NA
"PROCA1",29.9240417843027,0.0297029576275534,0.52649600877256,0.0564163016103409,0.955010170830316,NA
"RAB34",23.2890156013001,-1.52402841462059,0.603702438425347,-2.5244695360114,0.0115873047452544,NA
"ENSG00000267729",2.91794982405367,-0.943329521232102,2.02464305905902,-0.465923865943326,0.641269997468022,NA
"ENSG00000265474",2.9726786414989,0.28318652821656,1.53401672616107,0.184604589628722,0.853539185816964,NA
"ENSG00000264304",4.83689525035879,0.103300188944088,1.35241197420072,0.0763821904232539,0.939115038192174,NA
"PIPOX",23.5990090985318,0.81094658637311,0.595842044608589,1.36100933747605,0.173510738650011,NA
"SEZ6",1.57276622855298,0.515665734986359,2.25171358242822,0.229010358604433,0.818860865059701,NA
"ENSG00000264050",2.18686326493592,0.363120256993632,1.91966307509242,0.189158327680054,0.849968727673238,NA
"CRYBA1",9.27314834621097,-0.122030351540249,0.99179693282994,-0.123039654087309,0.902075697092846,NA
"ENSG00000264808",23.4920701640537,0.637804200004053,0.610206432450281,1.0452269364696,0.295918096776394,NA
"ENSG00000266111",2.02554634066895,-0.664483297270711,2.08964300457461,-0.317988908065175,0.7504933506542,NA
"ENSG00000290082",21.9825754283217,0.545686780957298,0.589931251811971,0.925000632329993,0.354965578528868,NA
"ENSG00000264290",4.0631545110014,-1.13940998205843,1.50855663927596,-0.75529811237667,0.450070131030521,NA
"ENSG00000264007",2.51786299301699,-1.59059869653405,1.95583013172408,-0.813260145006523,0.416068922324243,NA
"EFCAB5",9.46542769560046,1.80396168469486,0.952903657892336,1.89312074704899,0.0583418137059365,NA
"SLC6A4",13.0743821452421,0.141307531001588,0.960123143193278,0.14717646585584,0.882992735824018,NA
"ENSG00000214719",25.6418313178377,-0.671878765965085,0.555048132319161,-1.210487391711,0.226091925933935,NA
"SH3GL1P2",6.01425115660074,1.06469549479621,1.28813787272714,0.826538460935179,0.408498709892691,NA
"ENSG00000265443",2.71579074337595,-0.160099910233793,1.87114503307343,-0.0855625338517043,0.931814182849676,NA
"ENSG00000263603",2.62544399443813,2.6150580019519,2.12163397888439,1.23256793017944,0.217737008002572,NA
"ENSG00000280069",1.87989019321528,2.35438425997272,2.17481433168192,1.08256793496111,0.279000246260568,NA
"ENSG00000265791",2.92511249855478,-0.270020748127864,1.52033964648752,-0.177605542782299,0.859032771244402,NA
"ENSG00000266490",17.5394535547309,0.167047269155973,0.635417794635793,0.262893596254605,0.792632592208721,NA
"ENSG00000230113",3.64055571932283,-0.952921177453209,1.64757667400469,-0.578377439113038,0.563009322318713,NA
"RN7SL138P",23.2838398820873,0.227943835094092,0.586256058986003,0.388812757838864,0.69741466259002,NA
"LINC02978",33.2857858745395,-0.856508651997864,0.518286705313591,-1.65257692936505,0.0984169965979367,NA
"ENSG00000286194",3.35168410196351,0.0998685102973575,1.61503513499666,0.0618367415873983,0.950692843905323,NA
"ENSG00000264456",18.0897823099691,0.442410443080033,0.701027718346633,0.631088374256375,0.527982742225025,NA
"DPRXP4",2.68377048285232,4.83149405647412,2.25572865621989,2.14187732338812,0.0322033550909797,NA
"ENSG00000291063",47.2053294581261,-0.135369731438919,0.393872352220096,-0.34368934675383,0.7310799237369,NA
"MIR4733HG",10.8708552013878,-0.676250102943554,0.82210929628633,-0.822579316397884,0.410747264771637,NA
"ENSG00000266371",1.68583805771215,0.871184083867671,2.43563917948271,0.357681914138323,0.720581369305554,NA
"ENSG00000293287",3.87882235166944,-2.7113762917974,1.64926243333476,-1.64399324024805,0.100177598685445,NA
"ENSG00000278867",3.17695090761771,0.595545121863209,1.57689240697445,0.377670105600843,0.705675678115756,NA
"WDR45BP1",17.8125594308004,0.801890621283791,0.687590911902882,1.16623214094641,0.243520600895967,NA
"ENSG00000277511",9.99340141611423,1.32703181869961,0.903245728576777,1.46918139407156,0.14178359546443,NA
"ENSG00000214708",3.28793783435594,-1.26635238433391,1.55999178894883,-0.811768621671536,0.416924410313197,NA
"ARGFXP2",8.5780813420373,-1.45561536954897,1.12003057287465,-1.29962110392488,0.193730862929891,NA
"ENSG00000280033",15.8371216273608,-0.595528407772583,0.735085572512734,-0.81014840998293,0.417854884043971,NA
"ENSG00000280020",23.6845062658823,-0.271115459191459,0.562369849538492,-0.482094584931873,0.62973875643082,NA
"ENSG00000263674",3.04583972433802,-1.18300785724042,1.98204292743302,-0.596862883677577,0.550598929640377,NA
"ENSG00000274341",4.6340180622549,0.0138987720636251,1.43956438418624,0.00965484574104818,0.992296667325506,NA
"ENSG00000278668",2.73058511657099,-0.690148430728648,1.84491320083478,-0.374081789005775,0.708343467011194,NA
"ENSG00000264458",1.46615170065454,-4.05204538687275,3.04871493422332,-1.32909946462575,0.183815156899158,NA
"MYO1D-DT",7.72207667971966,-1.36175017269152,1.16863412074787,-1.16524936976859,0.243918066826498,NA
"SPACA3",1.86397188597095,4.31335843677136,2.55766153810652,1.68644614328626,0.0917099001427727,NA
"ENSG00000267457",2.75612031604274,0.406366390766552,2.04202981336159,0.199001203659016,0.842261803041294,NA
"FNDC8",8.49493580768839,0.154382175213508,0.936537893734344,0.16484349031295,0.869067171943106,NA
"ENSG00000267312",11.8068633212384,0.552644558283149,0.854682979724996,0.64660765616389,0.517885901662874,NA
"ENSG00000267592",1.9262512958885,1.31477580456766,2.15989112091494,0.608723186014448,0.542707935871438,NA
"RASL10B",3.56947447452988,-5.32280859388501,1.84771758117475,-2.88074792820928,0.00396732790674409,NA
"ENSG00000270871",28.237913024083,0.114506550862367,0.565041325633596,0.202651639212349,0.839407325070893,NA
"ENSG00000270894",1.66818353099633,1.79829428966847,2.46091182373922,0.730743081617637,0.464936095594441,NA
"HEATR9",8.03903641778128,-2.60369863044834,1.20117004327295,-2.16763533608762,0.0301864429836755,NA
"ENSG00000270240",5.94244996779308,-0.871445120328318,1.11181959127908,-0.783800831685087,0.433156985774262,NA
"CCL5",15.1695212748794,-1.747600024285,0.787410414313307,-2.21942711515832,0.026457680649508,NA
"ENSG00000270977",16.1368759101391,-0.271782606881696,0.718329627733262,-0.378353608689822,0.705167926021969,NA
"CCL3",4.89016070833523,0.659350042056676,1.24122814311035,0.531207776520789,0.595274804684436,NA
"ENSG00000289485",1.5388894984539,4.03687795059193,3.0060852417931,1.34290202236047,0.179303701517447,NA
"ENSG00000274767",17.8843150693856,0.0209666491883402,0.709853371828589,0.0295365916686849,0.976436635732032,NA
"CCL3L3",9.97826049466022,-0.715111172135884,0.85434128703505,-0.837032205967293,0.402574465314702,NA
"TBC1D3I",9.06584086492552,-1.15885272833171,3.66680921942063,-0.316038457139807,0.751973318344882,NA
"ENSG00000261499",35.2767502028946,-0.827889082303647,0.534435864583554,-1.54908967972941,0.121360163445009,NA
"TBC1D3H",2.11212333256992,-4.57800422792755,2.45381601088227,-1.86566727400296,0.0620879310179353,NA
"ENSG00000274756",7.56663866375543,2.28762931352572,1.27433582478345,1.79515420428086,0.0726291346095755,NA
"ENSG00000275720",2.8632782155092,0.956449038967273,1.66789697079082,0.573446115507832,0.566342673685447,NA
"LHX1-DT",8.87089368040331,-0.241701006526695,0.996595658071435,-0.242526650170666,0.808372109281059,NA
"C17orf78",2.28270002612636,1.49059284601335,2.17547549089232,0.685180252433893,0.493230183526893,NA
"ENSG00000276054",2.66606397610625,1.20556985105323,1.76148896416829,0.684403862627918,0.493720177589712,NA
"ENSG00000289110",3.58223877256578,-1.11372009871373,1.57540202332431,-0.706943422837326,0.479601637803939,NA
"TBC1D3D",3.72953931647346,-1.80419356957251,1.67163261627043,-1.07930029123136,0.280453883122858,NA
"TBC1D3C",3.60863172100033,2.82538755148145,3.8444409319516,0.734928069254316,0.462383302556025,NA
"TBC1D3",6.03608233661964,-3.54994157134528,1.56900020249421,-2.26255010401018,0.0236634368950509,NA
"GPR179",46.7088370290165,0.131817629178989,0.439667914442012,0.299811800791242,0.764320713444029,NA
"ENSG00000276170",25.8311405283557,-0.425811466758243,0.623480201175589,-0.682959083472682,0.494632697749251,NA
"ENSG00000275532",19.3031416686786,0.150122401946167,0.665598936872546,0.225544834328535,0.821555450985566,NA
"ENSG00000277182",25.9756323202195,0.156038340633806,0.569000769738353,0.274232213614681,0.783906173785406,NA
"ENSG00000244086",3.83958137595289,-3.4336386090019,1.68717049498579,-2.0351461925197,0.0418361652714364,NA
"LASP1NB",30.3098551870658,0.776857447727724,0.542277895616015,1.43258180723968,0.151977383921766,NA
"LRRC37A11P",28.0446442969047,-0.841673436801786,0.637152128280934,-1.32099289862322,0.186503732066996,NA
"RDM1P5",29.0278100017817,-0.626570622793593,0.530580533807222,-1.18091521054794,0.237636408193893,NA
"PLXDC1",45.0683282729514,0.699979523599996,0.445474549763382,1.57131204009701,0.11611018588925,NA
"ENSG00000286443",26.1806956911588,0.0676833379958616,0.646821889075795,0.104639838476354,0.916661601683252,NA
"STAC2",6.45169564005478,0.0549596728665493,1.35071572626805,0.0406892966430469,0.96754359457177,NA
"ENSG00000265460",1.69481726913953,0.270348881752758,2.23941959534414,0.120722745444769,0.903910642497903,NA
"ENSG00000266469",2.28638073861669,-1.94550652066003,2.02764423482028,-0.959491062214111,0.337311420133504,NA
"ENSG00000214546",6.48783695740942,-2.68426223140364,2.85673546963596,-0.939625758119532,0.347409559041111,NA
"PPP1R1B",12.183928616083,0.86828980616241,0.88426456546786,0.981934412019554,0.32613216126597,NA
"TCAP",38.1719486276407,-0.249762279695136,0.53838109650128,-0.463913538789232,0.642709692470779,NA
"PNMT",3.93399930679389,-0.324075590616455,1.64119828407043,-0.197462789086457,0.843465398121517,NA
"IKZF3",13.313015267228,-0.0270539202509864,0.753467982983932,-0.0359058657593461,0.971357418685449,NA
"LRRC3C",3.42067992110651,-0.789243751153303,1.89846925071608,-0.415726381059692,0.677610234667762,NA
"ENSG00000264968",2.06025868656222,0.591829235373222,2.02203622490597,0.292689729334964,0.769759321083232,NA
"GSDMA",2.44604161588059,-3.72633135456049,2.03520159713617,-1.8309396768379,0.0671095473536608,NA
"ENSG00000279199",1.82449407415544,1.04142367704667,2.31589483839016,0.449685218768653,0.652937430890833,NA
"ENSG00000287644",6.5922794078745,-0.399008306055603,1.05280187922284,-0.378996574692803,0.704690407441852,NA
"ENSG00000278918",8.97291735184067,0.196438420612631,0.892876914756652,0.220006159153716,0.825866357911604,NA
"GJD3",31.0571942336713,0.0267799161833562,0.512036463341575,0.0523007990653423,0.958289016628086,NA
"IGFBP4",4.3770024449714,-0.359682309867863,1.45723208741012,-0.246825686158964,0.805043130719895,NA
"ENSG00000266088",50.2494941050736,0.129554591221029,0.385562063450546,0.336014881914455,0.736859644150735,NA
"CCR7",3.5520730553671,-3.25507337639644,1.76747890380925,-1.8416476538312,0.0655267057043669,NA
"ENSG00000278834",9.08367869296496,0.275178779949709,0.891422231702142,0.308696339583391,0.757552528522082,NA
"ENSG00000264488",2.02371124410108,-0.943571618895964,2.49493045562491,-0.378195559226369,0.705285324138008,NA
"ENSG00000234477",3.07956866288466,-1.18019898886956,1.76848622810517,-0.66734983293258,0.504548702304887,NA
"KRT40",6.93918826163974,-0.70650115997008,1.09317813779122,-0.646281823196329,0.518096857355667,NA
"KRTAP3-1",16.1517017797843,-1.02794271202631,0.796980577548507,-1.28979644044556,0.197121344171497,NA
"KRTAP1-1",1.99128633209305,0.874996896849898,2.2771234555345,0.384255361615655,0.70078918929301,NA
"KRTAP2-1",1.84929267991574,-0.441758543483604,2.00151335625179,-0.220712263599819,0.825316481963559,NA
"KRTAP2-2",5.54909423177304,-0.662003067157827,1.35989182885011,-0.486805680505928,0.626396044405911,NA
"KRTAP2-4",4.30316688588729,-0.172637881689703,1.34764694902353,-0.128103196326598,0.898067306588955,NA
"KRTAP2-5P",2.49034084356393,1.35002071901146,1.89796545099666,0.711298890241936,0.476899039141807,NA
"KRTAP4-7",8.24794514498802,0.534411459034491,0.948768402405802,0.563268609788626,0.573251989666242,NA
"KRTAP4-16",2.04519919424808,1.81103697553847,2.25523050286859,0.803038524547659,0.421952468041772,NA
"KRTAP4-12",3.02357702773083,3.11554792978953,1.87370392209478,1.66277494168149,0.0963574944080605,NA
"KRTAP4-6",2.96479782375661,-1.38582715484053,1.64093868415716,-0.844533173737893,0.398371533878704,NA
"TBC1D3P7",12.1024261743215,-0.14284050708681,0.799865014485115,-0.178580766129343,0.858266898104892,NA
"KRT34",13.2587546640059,-1.47251190949573,0.948927726209739,-1.55176402672658,0.120718696363143,NA
"KRT31",8.00124411253859,1.50490689106476,1.01218478181481,1.48679067113272,0.137070106158966,NA
"ENSG00000234859",4.27719234745809,0.594798689508916,1.60755106102835,0.370002983997549,0.71138026703359,NA
"KRT41P",4.90395345696968,-0.259132143841172,1.7598109606766,-0.14724998856783,0.882934705416243,NA
"KRT37",3.25480999950707,1.62041067470913,1.98160594925846,0.817725983975524,0.413513669949585,NA
"KRT43P",1.70903786118516,2.19621534532579,2.25850064711302,0.972421835757782,0.330840733252458,NA
"KRT35",3.6777312827812,1.95788144643397,1.82777143708624,1.0711850544919,0.284086230307523,NA
"KRT36",8.24302615263951,0.811187629020134,1.20308297545026,0.674257424943231,0.50014766661332,NA
"LINC00974",1.89434279255342,-0.903899812409705,1.971533523306,-0.458475497233233,0.646610862335627,NA
"KRT9",20.8683186364344,0.825088164195031,0.724067468234878,1.1395183465519,0.254487020549483,NA
"KRT14",13.7494757109351,-0.962042330647696,0.857977943135427,-1.12129028297857,0.262164320350682,NA
"KRT17",17.1504174633657,-1.32526778809289,0.792090434087898,-1.67312686917997,0.0943023230569437,NA
"ENSG00000278954",3.77964008518065,0.419455601070221,1.48893338833461,0.281715491342018,0.778161675034573,NA
"GAST",16.1123286845146,-0.116932927688446,0.744343528261469,-0.157095377669987,0.875169680437353,NA
"RAB5C-AS1",1.8131210650205,-1.53398252128656,2.35921100117827,-0.650209972961486,0.515556599942249,NA
"ENSG00000236194",2.23220313558522,-0.848810933765576,2.02891961932331,-0.418356117059322,0.675686765972108,NA
"STAT5A",2.35901820233747,-3.65719732024513,2.28155786412559,-1.6029386664917,0.108948195871938,NA
"ENSG00000289579",19.8075391475745,-0.905396510334325,0.672440245916681,-1.34643414910432,0.178162544011252,NA
"ENSG00000267632",4.35971918516635,0.411520610918707,1.45036682173696,0.283735538314279,0.776613057844521,NA
"PTP4A2P1",7.43122038484665,-0.29300337816707,1.02828972309367,-0.284942435567238,0.775688244106133,NA
"HSD17B1",39.9705022007703,-0.559483696735728,0.475956001368219,-1.17549457329542,0.239796906995528,NA
"ENSG00000287710",43.7681875261925,-0.944750965801776,0.445656075962356,-2.11991043488337,0.0340135992369721,NA
"CCR10",35.9655480558096,0.219669002124163,0.550792308798767,0.398823655695634,0.690023145418275,NA
"ENSG00000267042",2.6568960112449,-0.196410152869069,2.1123029166281,-0.0929838951236228,0.925916355616301,NA
"ENSG00000267765",2.19818440321193,-0.0173784062265529,2.00168077642317,-0.00868190694102914,0.99307292751547,NA
"CNTD1",12.3783651527468,0.287960730570265,0.842648229617354,0.341733027435456,0.732551814542726,NA
"AOC4P",7.72374830814007,-0.0561811593719296,1.05735312204993,-0.0531337716798046,0.957625323538417,NA
"AARSD1",13.6216910116345,-0.882501464121486,0.789288331503673,-1.11809769497065,0.263525270801104,NA
"PTGES3L",44.1021273261334,-0.536192708807125,0.423375019507705,-1.26647223879813,0.205344062350153,NA
"RPL21P4",1.62750841258433,4.11271275603749,2.6466395205462,1.55393763453994,0.120199293544025,NA
"ENSG00000267681",7.24258606463134,-0.233422398261688,1.08499742392721,-0.215136361722225,0.829661005029177,NA
"BRCA1P1",2.48575639019204,3.68011390125896,2.06170741111346,1.7849835924446,0.0742639782824111,NA
"CCDC200",12.996126393234,0.234357992078068,0.847730790542313,0.276453320668161,0.78219990774308,NA
"ENSG00000279602",5.76338604280311,-0.264974702792493,1.27505720564541,-0.207813972282418,0.835374222477234,NA
"MIR2117HG",3.20127756859732,-1.59849708218994,1.83156227145767,-0.872750605917298,0.382799027738671,NA
"MEOX1",9.94373246301728,-1.07982274962283,0.877595720885346,-1.23043301593754,0.218534996190319,NA
"CFAP97D1",18.1455236577014,-0.440655584643987,0.694157486210267,-0.634806356479325,0.525554717087303,NA
"CD300LG",2.37577933582139,1.81809852468601,2.39348380651626,0.759603436520539,0.447491664355974,NA
"LINC01976",30.9301552810365,-0.15724735356341,0.522262202961855,-0.301088902607978,0.763346703062087,NA
"SLC4A1",3.58622195866418,-5.32309401500072,1.89149861992111,-2.81422040647471,0.004889569104123,NA
"MEIOC",42.063531666164,0.18838366342549,0.465788231854786,0.404440581668067,0.685888763260035,NA
"ENSG00000267160",8.33138701402991,0.383737123483798,1.02744398662579,0.373487147210838,0.708785909469967,NA
"ENSG00000279879",5.97312776273237,-0.666722095098855,1.19677587241866,-0.557098543231344,0.577460102816076,NA
"ENSG00000267505",5.24661780601153,0.890461206646605,1.47531957008549,0.6035717445238,0.546128403070551,NA
"ENSG00000267405",6.97546205533133,-1.22398456206186,1.12555872363586,-1.08744620459078,0.276839660813524,NA
"HIGD1B",15.7112178534432,1.03989648121565,0.701390844727806,1.48262055176841,0.138175253651646,NA
"GFAP",4.07256203602829,-0.222859710674385,1.84984665515531,-0.120474694512273,0.904107124476916,NA
"ENSG00000276728",18.3315398203488,0.273284228901918,0.634722095484524,0.43055729561975,0.666790297788836,NA
"HEXIM2-AS1",3.69719026322719,1.10166342694352,1.50539232943694,0.731811505480154,0.464283625568427,NA
"ENSG00000267288",9.53431610799662,0.52795918799059,0.977951839450579,0.539862155468925,0.589292098520652,NA
"FMNL1-DT",7.99172693011863,-0.506633635757911,0.987236055117004,-0.513183886601332,0.607822696329041,NA
"FMNL1-AS1",1.62428776198934,1.81943118052542,2.17099905137154,0.838061711439253,0.401996045445785,NA
"SPATA32",5.11623506734753,1.12375396906582,1.23219888029412,0.911990740323986,0.361773592022722,NA
"RNA5SP443",2.618876439199,-2.86622341194597,2.20698710059336,-1.29870419776145,0.194045462936565,NA
"ENSG00000267344",2.10580853958674,-1.229520220529,2.06238165010026,-0.596165225029629,0.551064854355646,NA
"ENSG00000236234",3.61187033557163,0.0866987407408821,1.58665890584938,0.0546423307626222,0.956423414044271,NA
"ENSG00000266918",2.76314113325599,0.634145176464465,1.69843954057508,0.373369296530712,0.708873607788732,NA
"ENSG00000267198",2.99192161472313,-0.743190992838152,1.56915436842168,-0.473625162568095,0.635767228678349,NA
"ENSG00000285668",1.94462393003047,2.40534859264451,2.17008558925951,1.10841185460583,0.267683987533649,NA
"ENSG00000280022",2.02652096651946,-1.18134880123377,2.49991001176612,-0.472556530304536,0.636529601716567,NA
"MAPK8IP1P2",40.6446737911892,0.0662711435907734,0.43487305560872,0.152391928485911,0.878877822862108,NA
"RPS26P8",2.96220922825915,-0.0867370766428059,1.47393801302192,-0.0588471671647672,0.953073839564249,NA
"ENSG00000265547",3.70672619421936,1.72734888475303,1.55308847632394,1.11220249914001,0.266051093633314,NA
"MAPT-AS1",2.71212511089533,-0.911605238456173,1.88813403922154,-0.482807480570615,0.629232438814763,NA
"MAPT-IT1",5.93511133927087,0.449818276691705,1.48692191569575,0.302516407851335,0.762258427397557,NA
"KANSL1-AS1",22.7045673846652,-0.522701409366734,0.600519020780158,-0.870416075560225,0.384073064703957,NA
"ENSG00000291018",26.8324022121565,0.724445860485635,0.579282695915423,1.25059123221489,0.211083651087521,NA
"ENSG00000261575",2.44248376838947,0.807927409130439,1.94301965129135,0.415810209944856,0.677548887153738,NA
"LRRC37A",39.139827162895,-0.388182499928636,0.487989010347027,-0.795473856373498,0.426337912766105,NA
"NSFP1",29.1881619415337,0.594057279184951,0.581973967180675,1.02076263318583,0.307366912028507,NA
"FAM215B",9.62060505884305,-0.872659323620474,1.26709814035599,-0.688706972117648,0.491007687765443,NA
"GOSR2-DT",12.698541779928,-3.88639842960383,1.01953231717482,-3.81194236233065,0.00013787903200664,NA
"RPRML",16.9241004132106,0.440672377512327,0.924763073951691,0.476524625522999,0.633700667766207,NA
"LRRC37A17P",2.51962734960226,0.903687090111356,1.77896168679966,0.507985695710561,0.611463374809246,NA
"ENSG00000239291",1.7218549719624,4.19891566282488,2.39239919159798,1.75510662165884,0.0792410719114238,NA
"ENSG00000262265",4.73619524873839,-0.324434992220528,1.58987813143793,-0.204062805698886,0.838304419477735,NA
"ITGB3",24.4253289562447,-0.209201465407496,0.611036750958539,-0.342371330495783,0.732071461195784,NA
"EFCAB13-DT",2.5890436567247,0.27210616724247,1.58793372660457,0.171358642167206,0.863941772494517,NA
"EFCAB13",12.6311514040608,0.541185727498294,0.796451055854227,0.679496528406067,0.496823306542408,NA
"ENSG00000253347",7.91337620975949,0.969010804590642,1.04290998392625,0.929141363612802,0.352815830498892,NA
"KPNB1-DT",18.0468183030017,-0.115021988023253,0.734156600306632,-0.15667227942269,0.875503135058455,NA
"TBX21",18.3274686407577,-0.227949643864889,0.746586401567623,-0.305322523134976,0.760120523430648,NA
"ENSG00000266821",3.02165898250727,-0.765512885168447,2.04446132505025,-0.37443255873262,0.708082523386632,NA
"ENSG00000266601",7.08887304437218,-1.4398000820439,1.13282935930882,-1.270977018924,0.203736824388328,NA
"PRR15L",24.2193855445238,0.186388853496394,0.625664714909975,0.297905330210628,0.76577541964638,NA
"COPZ2",2.97610927446911,0.657483217949501,1.52303271630293,0.431693430424463,0.66596424281746,NA
"NFE2L1-DT",26.460579648053,1.3748484821746,0.671450326508976,2.04758033155297,0.0406011381832113,NA
"ENSG00000278765",23.5671550237393,0.0244040677943849,0.665770812181463,0.0366553584925458,0.970759803463954,NA
"ENSG00000264451",32.6581937663492,-0.22720870516511,0.514447275556797,-0.441655959630066,0.658738183211831,NA
"HOXB2",44.6581685016232,-0.215053215499339,0.469515021107246,-0.458032663134364,0.646928974947396,NA
"HOXB-AS1",4.91217278360393,0.710666153082184,1.20966938027103,0.587487924116057,0.556876058408387,NA
"HOXB-AS2",10.0570036669271,-0.442933966981212,0.977888642374958,-0.452949290734655,0.650585256561506,NA
"ENSG00000257178",6.50200522412769,-0.433415586773152,1.07389465448189,-0.403592275056308,0.686512567203592,NA
"HOXB-AS4",48.0828614701082,-0.674250011260886,0.443712473675092,-1.51956514919751,0.128620302497815,NA
"MIR196A1",8.27331232117291,-1.06951967421043,1.03085380610583,-1.03750858548087,0.299498896596475,NA
"PRAC1",3.35148434897018,-3.26418236856938,1.96987493085333,-1.65705056572062,0.0975092523381354,NA
"PRAC2",3.0450600226744,-1.84505058414236,1.8089497226479,-1.01995680755661,0.307748945813536,NA
"ENSG00000293025",21.4033831426029,0.405781542765412,0.631287854023977,0.642783700302271,0.52036446101555,NA
"SUMO2P17",9.75707274593658,1.12924249290923,0.869225526509383,1.29913636734072,0.193897134384706,NA
"ENSG00000270781",10.6355751252732,-0.216633909205122,0.933235750015143,-0.232132030091654,0.816435467831238,NA
"GIP",4.98171394542972,-3.78364657591867,1.596512692076,-2.36994456398506,0.0177907525262288,NA
"ENSG00000251550",3.13948426602263,0.32104833906493,1.97845360419474,0.162272361800266,0.87109137828582,NA
"GNGT2",2.7138894674806,1.38479144568389,2.04145699080123,0.67833486177947,0.497559399459314,NA
"ABI3",4.00862191251324,-1.72211686003442,1.63232882590693,-1.05500609479074,0.291422537295076,NA
"FLJ40194",7.01317287707696,-0.188809584480691,1.02068163964635,-0.184983815860653,0.853241729572152,NA
"ZNF652-AS1",3.20159535455139,-0.530465232260469,1.5845482376286,-0.334773798400957,0.73779572700021,NA
"ENSG00000250948",2.73124086959866,1.50820762745529,1.87776213014138,0.803194186977096,0.421862504863591,NA
"NGFR-AS1",3.95785239430568,0.148467952470747,1.31011170786408,0.113324651309925,0.909773174208403,NA
"NXPH3",26.4606954440314,0.202223371664473,0.628830144673875,0.321586637309428,0.747765868394772,NA
"ENSG00000262837",6.31888837026354,-2.44835994830277,1.25149082279117,-1.95635469610735,0.0504233850745347,NA
"TAC4",7.31735889507699,-0.662450117725742,1.24726976435607,-0.531120160735836,0.59533551430879,NA
"ENSG00000204584",13.5656328361362,0.467933532468873,0.720434681471932,0.649515555682065,0.516005195121813,NA
"ENSG00000254039",5.2037176090328,-2.8561625556138,1.42092600538329,-2.01007128083588,0.0444236451457211,NA
"DLX3",11.3216018665204,-0.114218416393685,0.965230087467682,-0.118332838850207,0.905803938543471,NA
"ENSG00000248172",4.8628198809146,0.0263893576990296,1.20225264307458,0.0219499269567358,0.982487898401456,NA
"ENSG00000276851",6.87714359938693,0.411754871316976,1.15823117325662,0.35550318522272,0.72221265910838,NA
"ENSG00000253730",10.2700184315393,0.391956065668134,0.896235374647941,0.43733608018106,0.661867632806614,NA
"SGCA",7.31405779834651,1.6588337192005,1.06954405952133,1.5509727761406,0.12090820819117,NA
"TMEM92-AS1",4.54188623379392,0.681556045539976,1.40863563150311,0.48384126476533,0.628498527121308,NA
"ENSG00000279792",31.0747089615639,0.000980949807680879,0.485789454293039,0.00201929004224358,0.998388840746437,NA
